RegionID,RegionName,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021
394709,"Ashtabula, OH",222870,221862,220824,218342,216673,215485,215853,216819,218884,220171,220186,219720,220344,221846,223169,224803,226522,228199,228715,229063,228931,229846,231487,233542,234624,235774
394340,"Gettysburg, PA",103315,103790,104483,106159,107142,106645,106928,107654,109211,110010,110536,110085,110301,109952,110176,109825,110092,111426,111872,112378,111953,112329,113277,114916,116499,118289
394630,"Pine Bluff, AR",207024,207728,208475,209680,210559,211616,212386,212756,212669,212259,211567,211066,211141,213078,215410,217492,218306,219148,220095,221354,222747,224178,225627,226760,227246,225788
394980,"Tullahoma, TN",62390,62610,62800,62989,63231,63506,63839,64117,64493,64934,64973,64894,64727,64907,65058,65201,65267,65362,65408,65549,65659,65763,66159,66611,67169,67560
395168,"Richmond, KY",151446,150610,151194,151604,151041,150180,149307,151234,153063,155305,155583,156631,157087,157940,158293,159059,160631,162552,164488,164770,165162,165442,167054,168874,171288,173875
395023,"Adrian, MI",160640,161392,162068,162633,163655,164579,166167,167246,168689,168839,169015,168859,169527,170299,171417,172664,173430,174138,174412,175301,176220,178157,180189,182566,184463,186400
394302,"Twin Falls, ID",147912,148699,149357,150035,151213,152438,153561,153967,154536,155108,155902,156864,157476,157760,157987,158108,158465,158819,159606,160856,162325,163612,164895,166000,167355,169144
395173,"Corning, NY",203285,205087,206788,208896,210697,212871,214409,216004,217451,219458,220439,221054,221524,222405,223760,225029,226471,227979,230425,233182,236375,239394,243479,248415,254269,260118
394501,"Sebring, FL",105448,105080,105178,105518,106178,107007,107707,108299,108482,108742,108534,108297,108194,108511,108903,108895,108656,108543,108541,108813,109227,109762,110593,111618,112608,113429
395080,"Truckee, CA",137048,137772,137714,137804,138101,138673,139476,139943,140299,140620,141021,141502,141820,142533,143539,144786,145750,146751,147755,149149,150541,152019,153789,155624,157928,160185
395166,"Paducah, KY",476997,476444,478080,484540,488555,488689,485752,481637,477502,472988,472177,474585,477921,479588,479226,479036,479884,484161,491733,501667,512938,525468,536363,546573,558360,572775
394953,"Grand Forks, ND",106859,107300,107959,108509,109376,110056,110730,111166,111510,111774,111739,111675,111867,112246,112410,112221,111943,111907,111877,112205,112607,113092,113759,114429,114774,115069
394637,"Shelby, NC",206360,207090,207873,208479,208972,209115,209976,211027,212445,212515,211659,210587,210051,209970,209843,209678,209522,209549,208969,208388,207715,208173,209234,210455,211259,211776
395090,"Fairbanks, AK",113206,113788,114161,114367,115129,115233,115893,116319,116627,116593,116780,117585,118039,118126,118323,118840,119368,120573,121372,122936,124635,126619,128222,129667,132048,135318
394580,"Ocean City, NJ",187188,187352,187359,187172,187867,188224,189102,189555,188258,186170,184252,184274,184581,185291,185287,184819,184327,184405,184817,185715,187589,189848,191869,192742,193549,194731
394928,"Mankato, MN",385950,387256,387792,387297,387207,386572,386918,387899,391147,393374,394628,395495,396383,398733,401511,406176,410644,416280,421572,425929,428653,432771,439337,446849,455013,462350
394823,"Rome, GA",212506,213413,212808,212035,211703,212724,214121,216282,217931,219381,219031,218026,217997,218242,220301,221653,222961,223593,224123,224276,224816,225603,227675,230258,232241,234093
395038,"Cape Girardeau, MO",119620,120708,121737,122294,123123,123628,124569,125419,126764,127613,128353,129192,130160,131023,131789,132924,133842,135012,135992,136981,137736,138986,140427,141818,143111,144408
394441,"Hot Springs, AR",146262,147012,148085,149052,149717,151403,153029,155116,155447,155887,155619,155927,156411,156308,155767,155135,155234,154850,154650,154411,155611,156945,158777,160436,162142,164484
394689,"Greenwood, SC",144828,145550,145722,145795,146216,147032,147489,148322,149341,150012,150088,150168,150999,152365,153957,155197,156358,157412,158799,159958,161153,162886,165076,167328,168891,170365
394655,"Sunbury, PA",110420,110910,111297,111697,112054,112477,112869,113560,114297,115060,115170,115202,115109,115380,115584,115791,116079,116387,116757,116911,117204,117523,118386,119212,120188,121003
395140,"Clarksburg, WV",105110,105600,106086,106573,107036,107646,108163,108818,109149,109298,108955,108756,108823,109243,109647,109953,110257,110518,110909,111246,111872,112733,114064,115350,116457,117330
394469,"Victoria, TX",95915,96374,96735,97254,97625,98156,98640,99199,99641,99929,99788,99612,99699,99949,100138,100247,100596,100918,101262,101481,101802,102371,103290,104221,104956,105603
395190,"Talladega, AL",149933,150195,150417,150939,151852,153071,153867,154161,154251,154230,154256,153897,154046,154769,155826,156723,157292,157826,158663,159830,161184,162685,164258,166119,167835,169383
395145,"Dubuque, IA",98163,98592,99036,99561,100040,100497,100837,101251,101618,101939,102405,102792,103328,103713,104068,104333,104730,105218,105826,106412,107047,107707,108325,109014,109630,110381
394542,"The Villages, FL",177418,178515,179525,179861,180596,181006,181630,182158,182322,182908,183364,184177,184921,184983,185304,185860,187082,188293,189027,189777,190678,191804,193063,194002,195078,196931
395153,"Albertville, AL",271729,273099,273758,274512,275444,276349,277221,278936,280705,282415,283136,283536,284241,285786,287316,288655,289559,290681,291697,292198,292554,292928,293899,294750,295159,295237
394311,"Manhattan, KS",120792,121923,123170,123694,123852,124059,124477,124613,124595,125249,126579,127484,127966,128064,128839,129985,131696,133517,135392,137138,138889,140389,141642,143572,145690,148272
394821,"Parkersburg, WV",194794,195540,196298,196940,197337,197869,198571,199414,200275,200973,201057,201162,201172,201458,201581,201751,202126,202474,202851,203295,203753,204275,205273,206365,207583,208589
394964,"New Philadelphia, OH",104389,104689,105126,105452,106030,106517,107121,107611,108009,108452,108669,108907,109152,109972,110768,111612,112227,112974,113578,114300,115080,115854,116802,117750,118698,119316
394911,"Orangeburg, SC",134166,134652,134803,135180,135827,136530,137329,136695,137225,135535,134257,130734,127723,126917,126744,127337,126676,126219,125910,126604,126844,128802,130746,134192,137775,140374
394942,"Cheyenne, WY",97458,97889,98330,98682,98937,99167,99484,99988,100309,100230,99487,98808,98347,98592,98801,99083,99228,99368,99449,99352,99418,99716,100553,101319,102007,102196
394462,"New Castle, PA",271363,271025,272100,272987,274952,276244,278714,281138,283472,286587,287832,290366,291542,294102,295340,296289,297365,298436,298997,299448,299714,299053,299331,298911,299532,299586
394907,"Brainerd, MN",105390,105661,106048,106538,107217,107918,108660,109033,109535,109810,109824,109888,110203,110614,110822,110897,110851,110823,110758,111153,111377,111851,112365,112986,113424,113917
394410,"Kalispell, MT",188749,190297,191324,192591,193396,194714,196064,197448,199670,201746,204051,205495,206257,205929,205996,206228,207551,208557,209895,211288,212339,213631,215021,217091,219920,223758
394733,"Sevierville, TN",335297,338052,340204,342101,343663,345283,346983,349369,350969,352332,353489,355865,357488,358616,359098,360772,362791,365285,368752,372908,378450,384906,391539,397602,404823,413070
395086,"Ames, IA",221047,222215,223669,224968,226825,228726,231109,233590,236230,238332,240115,241738,243250,245485,247536,249907,251948,254117,256248,258471,260478,263079,266533,270657,275247,279531
394325,"Bozeman, MT",197812,198287,198647,199005,199457,200121,200903,201389,201835,202056,202491,202844,203229,203405,203678,203930,204344,204780,205348,206032,206760,207670,208599,209620,210684,211834
394407,"Moses Lake, WA",409615,411825,414747,417629,421390,426173,430450,432995,435294,435918,437821,436900,438900,441609,446606,450694,453800,456673,460304,466350,473783,483645,493036,505779,516677,528241
394882,"Indiana, PA",194473,195818,198575,201571,203437,204347,205009,205780,207268,208287,210481,211540,213616,215695,216706,217287,219082,221775,224875,228175,231138,234650,237623,241495,244779,248453
394704,"Elmira, NY",123922,124519,124798,125142,125489,126023,126582,127360,128168,128915,128887,128684,128450,128613,128873,129135,129410,129657,129924,130024,130127,130244,131012,131868,132756,133329
394568,"Meadville, PA",102209,102544,102536,102547,102529,102703,102926,103644,103887,103942,102882,102537,102243,103038,103532,104049,104218,104421,104518,104454,104722,105364,106830,107707,108508,108604
394847,"Beaver Dam, WI",101667,102195,102689,103274,103712,104063,104264,104758,105279,105695,105538,105497,105595,106014,106344,106510,106805,107207,107712,108126,108578,109222,110313,111347,112260,112993
394373,"Pinehurst-Southern Pines, NC",160638,161894,162341,163037,163127,164366,164902,165468,165322,165204,165348,165631,166371,166578,167577,168290,169896,170936,172375,173734,175727,177977,180665,183369,185944,188846
753912,"Ukiah, CA",235744,236492,237213,238619,240066,241161,241476,241967,242599,243484,244184,245184,246081,247141,248122,248828,249474,250641,252560,254613,256711,258909,261389,263865,266579,269405
395175,"Hermiston-Pendleton, OR",424652,426263,423934,421605,418801,416935,413822,410453,407469,405322,401357,399029,400576,402568,407661,409123,412372,416200,421550,427518,433657,439621,445941,450885,452709,455250
753887,"Lufkin, TX",194404,194982,195847,196870,197864,198494,198337,198437,199234,200602,202268,203496,204569,205106,205507,205752,206427,207632,209487,211418,212882,214115,215239,216936,218883,221410
394809,"Zanesville, OH",121063,121550,121968,122498,123147,123810,124374,124660,124455,124741,125040,125673,125958,125834,125718,125416,125267,125181,125216,125333,125767,125949,126495,126908,127644,128703
395248,"Corvallis, OR",119378,120066,120580,121021,121438,121841,122469,123089,123701,124379,125488,126896,128736,129089,129331,129354,130066,130719,131071,131480,131708,131872,131527,130950,130139,130381
394505,"Bloomsburg, PA",372533,372357,372921,372076,372376,373742,374897,376566,376478,379465,380496,385406,387162,390699,392164,395161,396409,395693,395729,395348,397749,398626,401344,402000,404780,406700
394395,"Laurel, MS",161075,161729,162363,163060,163516,164006,164533,165439,166279,167359,167587,167834,167801,168231,168571,168880,169328,169813,170287,170534,170838,170964,171790,172640,173829,174677
394776,"Russellville, AR",99474,99645,99896,100266,100541,100703,100764,101043,101477,101980,102414,102755,103031,103017,102909,102624,102595,102618,102793,102868,102948,103019,103202,103456,103821,104477
395042,"Branson, MO",112503,113179,113890,114329,114645,114973,115448,115929,116240,117047,117705,118736,119296,119129,118483,117908,118178,118463,118648,118924,119430,119700,120151,120405,121024,122309
394411,"Watertown, WI",155285,155729,156375,157014,157768,158767,159619,160494,161212,161861,162243,162298,162706,163288,164210,164747,165300,165788,166459,167295,168353,169583,171153,173296,175259,177271
395212,"Midland, MI",207245,208724,209887,211136,212319,213280,213660,213891,214268,215314,216554,217796,218811,220023,221311,222480,223718,225097,226796,228732,230930,232809,234845,236830,239168,241243
394859,"Opelousas, LA",138990,139684,141041,141195,139924,138873,138500,139385,140868,141853,142070,142545,142798,143830,144195,144962,146853,148823,150497,151626,152284,153305,154743,156155,157621,158599
394941,"Pocatello, ID",121255,121740,121985,122156,122540,123162,123611,123935,124043,124277,124122,123928,123652,123810,123885,123991,123991,123750,123569,123434,123494,123543,123826,124174,124484,124578
394988,"Kokomo, IN",185041,186600,188514,189924,190272,190331,191202,193679,197003,201225,203286,203822,202868,203970,205430,207981,210044,212281,214339,215902,217244,218051,220375,224229,229373,233340
394755,"Grants Pass, OR",110255,110846,111574,112116,113117,113949,114827,115403,115896,116201,116482,116942,117788,118304,118456,118639,119055,119729,120210,120974,121853,122929,124178,125344,126321,127644
394641,"Huntsville, TX",290283,288109,285999,283829,283259,284319,285415,287232,287895,289329,288525,290767,292741,296408,299064,302113,305150,306953,309127,311376,315211,319326,325292,330034,335543,340996
394699,"Plattsburgh, NY",164354,165070,165892,166640,167335,168076,168719,169606,170276,171069,171336,171768,172211,172225,172001,171561,171714,171945,172380,172757,173314,173905,175001,176153,177360,178985
394986,"Grand Island, NE",141240,142559,144754,145196,145820,147015,147536,147597,146938,146307,146694,147082,147279,146419,145792,146127,146400,146478,146943,148033,149160,150296,150737,152171,153218,155338
394638,"DuBois, PA",157031,157876,158681,159462,160368,161129,161848,162693,163629,164585,164413,164155,163859,164291,164705,164966,165187,165407,165770,166116,166469,166889,168181,169547,170933,171964
394541,"Danville, IL",100269,100644,101102,101420,101826,102161,102388,102745,103498,104059,104199,103902,103831,103930,104049,104157,104193,104225,104441,104666,104514,104545,104968,105909,106620,107170
394516,"Manitowoc, WI",66745,66965,67187,67319,67564,67744,67981,68145,68311,68408,68228,68064,67994,68074,68148,68198,68195,68244,68295,68376,68493,68665,69103,69526,69880,70120
394822,"Great Falls, MT",117897,118211,119219,120320,120386,119941,119326,119672,120337,121114,122022,122325,122819,123087,123445,123583,124398,125720,127290,128541,129693,130895,132119,134130,136207,138533
394644,"Wilson, NC",192468,193527,194416,195056,195698,196354,196752,197174,197019,196962,197147,198035,199253,199898,200655,201137,202074,203041,204355,205890,208091,210369,212529,214340,216181,218618
395231,"Cullman, AL",119982,120280,120659,120946,121388,121744,122140,122673,123170,123548,123480,123460,123538,123864,124079,124239,124499,124839,125243,125554,125964,126523,127505,128555,129593,130630
394511,"Olean, NY",131716,132220,132881,133426,134202,134824,135398,135824,136105,136529,137117,137865,138574,139202,139684,140189,140643,141272,141919,142728,143754,144757,145690,146495,147400,148466
