RegionType,State,Name,FIPSCode,2020-03,2020-04,2020-05,2020-06,2020-07,2020-08,2020-09,countyname_x,state_x,ssacounty_x,fipscounty_x,msa_x,l_x,msaname_x,cbsa_x,cbsaname_x,Region,countyname_y,state_y,ssacounty_y,fipscounty_y,msa_y,l_y,msaname_y,cbsa_y,cbsaname_y
County,OK,Canadian County,40017,2.0,1.1,1.2,0.6,0.8,1.1,0.9,CANADIAN,OK,37080,40017,5880.0,L,"OKLAHOMA CITY, OK",36420.0,"Oklahoma City, OK",South,CANADIAN,OK,37080,40017,5880.0,L,"OKLAHOMA CITY, OK",36420.0,"Oklahoma City, OK"
County,OK,Cleveland County,40027,2.1,1.6,1.4,1.1,1.0,1.3,1.2,CLEVELAND,OK,37130,40027,5880.0,L,"OKLAHOMA CITY, OK",36420.0,"Oklahoma City, OK",South,CLEVELAND,OK,37130,40027,5880.0,L,"OKLAHOMA CITY, OK",36420.0,"Oklahoma City, OK"
County,OK,Oklahoma County,40109,1.9,1.3,1.3,1.2,1.1,1.2,1.2,OKLAHOMA,OK,37540,40109,5880.0,L,"OKLAHOMA CITY, OK",36420.0,"Oklahoma City, OK",South,OKLAHOMA,OK,37540,40109,5880.0,L,"OKLAHOMA CITY, OK",36420.0,"Oklahoma City, OK"
County,OK,Tulsa County,40143,2.1,1.2,1.5,1.2,1.3,1.3,1.2,TULSA,OK,37710,40143,8560.0,,"TULSA, OK",46140.0,"Tulsa, OK",South,TULSA,OK,37710,40143,8560.0,,"TULSA, OK",46140.0,"Tulsa, OK"
County,OR,Clackamas County,41005,0.7,0.5,0.5,0.4,0.4,0.4,0.3,CLACKAMAS,OR,38020,41005,6440.0,L,"PORTLAND-VANCOUVER,OR-WA",38900.0,"Portland-Vancouver-Beaverton, OR-WA",West,CLACKAMAS,OR,38020,41005,6440.0,L,"PORTLAND-VANCOUVER,OR-WA",38900.0,"Portland-Vancouver-Beaverton, OR-WA"
County,OR,Deschutes County,41017,0.5,0.3,0.4,0.4,0.3,0.5,0.4,DESCHUTES,OR,38080,41017,38.0,,OREGON,13460.0,"Bend, OR",West,DESCHUTES,OR,38080,41017,38.0,,OREGON,13460.0,"Bend, OR"
County,OR,Jackson County,41029,0.9,0.6,0.6,0.5,0.4,0.6,0.3,JACKSON,OR,38140,41029,4890.0,,"MEDFORD-ASHLAND, OR",32780.0,"Medford, OR",West,JACKSON,OR,38140,41029,4890.0,,"MEDFORD-ASHLAND, OR",32780.0,"Medford, OR"
County,OR,Lane County,41039,1.0,0.5,0.5,0.3,0.5,0.6,0.4,LANE,OR,38190,41039,2400.0,,"EUGENE-SPRINGFIELD, OR",21660.0,"Eugene-Springfield, OR",West,LANE,OR,38190,41039,2400.0,,"EUGENE-SPRINGFIELD, OR",21660.0,"Eugene-Springfield, OR"
County,OR,Marion County,41047,1.0,0.4,0.7,0.5,0.4,0.6,0.6,MARION,OR,38230,41047,7080.0,,"SALEM, OR",41420.0,"Salem, OR",West,MARION,OR,38230,41047,7080.0,,"SALEM, OR",41420.0,"Salem, OR"
County,OR,Multnomah County,41051,0.8,0.4,0.4,0.3,0.4,0.3,0.2,MULTNOMAH,OR,38250,41051,6440.0,L,"PORTLAND-VANCOUVER,OR-WA",38900.0,"Portland-Vancouver-Beaverton, OR-WA",West,MULTNOMAH,OR,38250,41051,6440.0,L,"PORTLAND-VANCOUVER,OR-WA",38900.0,"Portland-Vancouver-Beaverton, OR-WA"
County,OR,Washington County,41067,0.7,0.4,0.4,0.4,0.5,0.4,0.3,WASHINGTON,OR,38330,41067,6440.0,L,"PORTLAND-VANCOUVER,OR-WA",38900.0,"Portland-Vancouver-Beaverton, OR-WA",West,WASHINGTON,OR,38330,41067,6440.0,L,"PORTLAND-VANCOUVER,OR-WA",38900.0,"Portland-Vancouver-Beaverton, OR-WA"
County,PA,Allegheny County,42003,2.1,1.6,1.4,1.1,1.2,1.1,1.1,ALLEGHENY,PA,39010,42003,6280.0,L,"PITTSBURGH, PA",38300.0,"Pittsburgh, PA",Northeast,ALLEGHENY,PA,39010,42003,6280.0,L,"PITTSBURGH, PA",38300.0,"Pittsburgh, PA"
County,PA,Beaver County,42007,2.1,1.7,1.3,1.3,1.1,1.0,0.9,BEAVER,PA,39080,42007,6280.0,L,"PITTSBURGH, PA",38300.0,"Pittsburgh, PA",Northeast,BEAVER,PA,39080,42007,6280.0,L,"PITTSBURGH, PA",38300.0,"Pittsburgh, PA"
County,PA,Berks County,42011,2.5,1.8,1.6,1.3,1.6,1.6,1.4,BERKS,PA,39110,42011,6680.0,,"READING, PA",39740.0,"Reading, PA",Northeast,BERKS,PA,39110,42011,6680.0,,"READING, PA",39740.0,"Reading, PA"
County,PA,Bucks County,42017,1.8,1.1,0.9,0.7,0.8,0.9,0.8,BUCKS,PA,39140,42017,6160.0,L,"PHILADELPHIA, PA-NJ",37964.0,"Philadelphia, PA",Northeast,BUCKS,PA,39140,42017,6160.0,L,"PHILADELPHIA, PA-NJ",37964.0,"Philadelphia, PA"
County,PA,Butler County,42019,1.3,1.2,0.9,0.8,0.7,1.0,0.8,BUTLER,PA,39150,42019,6280.0,L,"PITTSBURGH, PA",38300.0,"Pittsburgh, PA",Northeast,BUTLER,PA,39150,42019,6280.0,L,"PITTSBURGH, PA",38300.0,"Pittsburgh, PA"
County,PA,Chester County,42029,1.2,0.9,0.8,0.5,0.8,0.8,0.8,CHESTER,PA,39210,42029,6160.0,L,"PHILADELPHIA, PA-NJ",37964.0,"Philadelphia, PA",Northeast,CHESTER,PA,39210,42029,6160.0,L,"PHILADELPHIA, PA-NJ",37964.0,"Philadelphia, PA"
County,PA,Cumberland County,42041,1.3,0.8,0.5,0.3,0.5,0.7,0.6,CUMBERLAND,PA,39270,42041,3240.0,,"HARRISBURG-LEBANON-CARLISLE, PA",25420.0,"Harrisburg-Carlisle, PA",Northeast,CUMBERLAND,PA,39270,42041,3240.0,,"HARRISBURG-LEBANON-CARLISLE, PA",25420.0,"Harrisburg-Carlisle, PA"
County,PA,Dauphin County,42043,2.1,1.3,1.0,0.9,0.9,1.1,1.1,DAUPHIN,PA,39280,42043,3240.0,,"HARRISBURG-LEBANON-CARLISLE, PA",25420.0,"Harrisburg-Carlisle, PA",Northeast,DAUPHIN,PA,39280,42043,3240.0,,"HARRISBURG-LEBANON-CARLISLE, PA",25420.0,"Harrisburg-Carlisle, PA"
County,PA,Delaware County,42045,2.7,1.4,1.5,1.2,1.3,1.2,1.0,DELAWARE,PA,39290,42045,6160.0,L,"PHILADELPHIA, PA-NJ",37964.0,"Philadelphia, PA",Northeast,DELAWARE,PA,39290,42045,6160.0,L,"PHILADELPHIA, PA-NJ",37964.0,"Philadelphia, PA"
County,PA,Erie County,42049,2.6,1.7,1.1,1.2,0.9,1.0,0.7,ERIE,PA,39320,42049,2360.0,,"ERIE, PA",21500.0,"Erie, PA",Northeast,ERIE,PA,39320,42049,2360.0,,"ERIE, PA",21500.0,"Erie, PA"
County,PA,Franklin County,42055,1.7,1.7,1.0,0.7,1.0,1.5,1.0,FRANKLIN,PA,39350,42055,39.0,,PENNSYLVANIA,,,Northeast,FRANKLIN,PA,39350,42055,39.0,,PENNSYLVANIA,,
County,PA,Lackawanna County,42069,2.3,1.2,1.2,1.0,1.1,1.2,0.8,LACKAWANNA,PA,39420,42069,7560.0,,"SCRANTON-WILKES-BARRE-HAZLETON, PA",42540.0,"Scranton--Wilkes-Barre, PA",Northeast,LACKAWANNA,PA,39420,42069,7560.0,,"SCRANTON-WILKES-BARRE-HAZLETON, PA",42540.0,"Scranton--Wilkes-Barre, PA"
County,PA,Lancaster County,42071,1.9,1.4,1.2,0.8,1.1,1.1,1.0,LANCASTER,PA,39440,42071,4000.0,,"LANCASTER, PA",29540.0,"Lancaster, PA",Northeast,LANCASTER,PA,39440,42071,4000.0,,"LANCASTER, PA",29540.0,"Lancaster, PA"
County,PA,Lebanon County,42075,2.3,1.5,1.6,1.1,1.2,1.2,0.8,LEBANON,PA,39460,42075,3240.0,,"HARRISBURG-LEBANON-CARLISLE, PA",30140.0,"Lebanon, PA",Northeast,LEBANON,PA,39460,42075,3240.0,,"HARRISBURG-LEBANON-CARLISLE, PA",30140.0,"Lebanon, PA"
County,PA,Lehigh County,42077,1.8,1.4,0.8,1.0,1.0,0.7,0.7,LEHIGH,PA,39470,42077,240.0,,"ALLENTOWN-BETHLEHEM-EASTON, PA",10900.0,"Allentown-Bethlehem-Easton, PA-NJ",Northeast,LEHIGH,PA,39470,42077,240.0,,"ALLENTOWN-BETHLEHEM-EASTON, PA",10900.0,"Allentown-Bethlehem-Easton, PA-NJ"
County,PA,Luzerne County,42079,2.7,1.4,1.2,1.3,1.4,1.4,1.4,LUZERNE,PA,39480,42079,7560.0,,"SCRANTON-WILKES-BARRE-HAZLETON, PA",42540.0,"Scranton--Wilkes-Barre, PA",Northeast,LUZERNE,PA,39480,42079,7560.0,,"SCRANTON-WILKES-BARRE-HAZLETON, PA",42540.0,"Scranton--Wilkes-Barre, PA"
County,PA,Monroe County,42089,2.9,2.3,2.1,1.5,1.9,1.7,1.4,MONROE,PA,39550,42089,39.0,,PENNSYLVANIA,,,Northeast,MONROE,PA,39550,42089,39.0,,PENNSYLVANIA,,
County,PA,Montgomery County,42091,1.4,1.0,1.0,0.8,0.9,0.9,0.8,MONTGOMERY,PA,39560,42091,6160.0,L,"PHILADELPHIA, PA-NJ",37964.0,"Philadelphia, PA",Northeast,MONTGOMERY,PA,39560,42091,6160.0,L,"PHILADELPHIA, PA-NJ",37964.0,"Philadelphia, PA"
County,PA,Northampton County,42095,2.3,1.6,1.2,1.1,1.0,1.1,1.0,NORTHAMPTON,PA,39590,42095,240.0,,"ALLENTOWN-BETHLEHEM-EASTON, PA",10900.0,"Allentown-Bethlehem-Easton, PA-NJ",Northeast,NORTHAMPTON,PA,39590,42095,240.0,,"ALLENTOWN-BETHLEHEM-EASTON, PA",10900.0,"Allentown-Bethlehem-Easton, PA-NJ"
County,PA,Philadelphia County,42101,3.5,2.6,2.1,1.6,1.9,1.9,1.6,PHILADELPHIA,PA,39620,42101,6160.0,L,"PHILADELPHIA, PA-NJ",37964.0,"Philadelphia, PA",Northeast,PHILADELPHIA,PA,39620,42101,6160.0,L,"PHILADELPHIA, PA-NJ",37964.0,"Philadelphia, PA"
County,PA,Washington County,42125,2.4,2.1,1.0,1.7,1.4,1.8,1.6,WASHINGTON,PA,39750,42125,6280.0,L,"PITTSBURGH, PA",38300.0,"Pittsburgh, PA",Northeast,WASHINGTON,PA,39750,42125,6280.0,L,"PITTSBURGH, PA",38300.0,"Pittsburgh, PA"
County,PA,Westmoreland County,42129,2.5,2.3,1.7,1.3,1.4,1.6,1.7,WESTMORELAND,PA,39770,42129,6280.0,L,"PITTSBURGH, PA",38300.0,"Pittsburgh, PA",Northeast,WESTMORELAND,PA,39770,42129,6280.0,L,"PITTSBURGH, PA",38300.0,"Pittsburgh, PA"
County,PA,York County,42133,2.4,1.4,1.3,0.9,1.0,1.1,1.1,YORK,PA,39800,42133,9280.0,,"YORK, PA",49620.0,"York-Hanover, PA",Northeast,YORK,PA,39800,42133,9280.0,,"YORK, PA",49620.0,"York-Hanover, PA"
County,RI,Kent County,44003,2.4,1.6,1.2,0.9,1.4,1.4,1.3,KENT,RI,41010,44003,6483.0,,"PROVIDENCE-WARWICK-PAWTUCKET, RI",39300.0,"Providence-New Bedford-Fall River, RI-M",Northeast,KENT,RI,41010,44003,6483.0,,"PROVIDENCE-WARWICK-PAWTUCKET, RI",39300.0,"Providence-New Bedford-Fall River, RI-M"
County,RI,Providence County,44007,2.0,1.3,1.1,1.0,1.1,1.0,0.8,PROVIDENCE,RI,41030,44007,6483.0,,"PROVIDENCE-WARWICK-PAWTUCKET, RI",39300.0,"Providence-New Bedford-Fall River, RI-M",Northeast,PROVIDENCE,RI,41030,44007,6483.0,,"PROVIDENCE-WARWICK-PAWTUCKET, RI",39300.0,"Providence-New Bedford-Fall River, RI-M"
County,RI,Washington County,44009,1.7,1.0,1.1,0.7,0.7,0.9,0.6,WASHINGTON,RI,41050,44009,6483.0,,"PROVIDENCE-WARWICK-PAWTUCKET, RI",39300.0,"Providence-New Bedford-Fall River, RI-M",Northeast,WASHINGTON,RI,41050,44009,6483.0,,"PROVIDENCE-WARWICK-PAWTUCKET, RI",39300.0,"Providence-New Bedford-Fall River, RI-M"
County,SC,Aiken County,45003,2.9,1.7,0.8,1.0,0.9,1.3,1.2,AIKEN,SC,42010,45003,600.0,,"AUGUSTA-AIKEN, GA-SC",12260.0,"Augusta-Richmond County, GA-SC",South,AIKEN,SC,42010,45003,600.0,,"AUGUSTA-AIKEN, GA-SC",12260.0,"Augusta-Richmond County, GA-SC"
County,SC,Anderson County,45007,3.1,2.6,1.8,1.2,1.5,2.0,1.5,ANDERSON,SC,42030,45007,3160.0,,"GREENVILLE-SPARTANBURG-ANDERSON, SC",11340.0,"Anderson, SC",South,ANDERSON,SC,42030,45007,3160.0,,"GREENVILLE-SPARTANBURG-ANDERSON, SC",11340.0,"Anderson, SC"
County,SC,Beaufort County,45013,1.4,1.1,1.1,0.8,0.8,1.1,0.6,BEAUFORT,SC,42060,45013,42.0,,SOUTH CAROLINA,,,South,BEAUFORT,SC,42060,45013,42.0,,SOUTH CAROLINA,,
County,SC,Berkeley County,45015,3.1,1.7,1.0,0.8,1.2,1.4,1.6,BERKELEY,SC,42070,45015,1440.0,,"CHARLESTON-NORTH CHARLESTON, SC",16700.0,"Charleston-North Charleston, SC",South,BERKELEY,SC,42070,45015,1440.0,,"CHARLESTON-NORTH CHARLESTON, SC",16700.0,"Charleston-North Charleston, SC"
County,SC,Charleston County,45019,1.9,1.3,1.2,1.0,1.1,1.0,0.9,CHARLESTON,SC,42090,45019,1440.0,,"CHARLESTON-NORTH CHARLESTON, SC",16700.0,"Charleston-North Charleston, SC",South,CHARLESTON,SC,42090,45019,1440.0,,"CHARLESTON-NORTH CHARLESTON, SC",16700.0,"Charleston-North Charleston, SC"
County,SC,Dorchester County,45035,2.8,1.6,1.4,1.4,1.2,1.2,1.2,DORCHESTER,SC,42170,45035,1440.0,,"CHARLESTON-NORTH CHARLESTON, SC",16700.0,"Charleston-North Charleston, SC",South,DORCHESTER,SC,42170,45035,1440.0,,"CHARLESTON-NORTH CHARLESTON, SC",16700.0,"Charleston-North Charleston, SC"
County,SC,Greenville County,45045,1.7,1.1,1.0,0.9,0.9,0.9,0.9,GREENVILLE,SC,42220,45045,3160.0,,"GREENVILLE-SPARTANBURG-ANDERSON, SC",24860.0,"Greenville, SC",South,GREENVILLE,SC,42220,45045,3160.0,,"GREENVILLE-SPARTANBURG-ANDERSON, SC",24860.0,"Greenville, SC"
County,SC,Horry County,45051,1.4,1.0,0.8,0.7,0.5,0.6,0.5,HORRY,SC,42250,45051,5330.0,,"MYRTLE BEACH, SC",34820.0,"Myrtle Beach-Conway-North Myrtle Beach,",South,HORRY,SC,42250,45051,5330.0,,"MYRTLE BEACH, SC",34820.0,"Myrtle Beach-Conway-North Myrtle Beach,"
County,SC,Lexington County,45063,2.7,1.8,1.3,1.2,1.4,1.7,1.2,LEXINGTON,SC,42310,45063,1760.0,,"COLUMBIA, SC",17900.0,"Columbia, SC",South,LEXINGTON,SC,42310,45063,1760.0,,"COLUMBIA, SC",17900.0,"Columbia, SC"
County,SC,Richland County,45079,2.5,1.8,1.4,1.3,1.4,1.1,1.1,RICHLAND,SC,42390,45079,1760.0,,"COLUMBIA, SC",17900.0,"Columbia, SC",South,RICHLAND,SC,42390,45079,1760.0,,"COLUMBIA, SC",17900.0,"Columbia, SC"
County,SC,Spartanburg County,45083,2.2,1.6,1.4,1.1,1.2,1.3,1.2,SPARTANBURG,SC,42410,45083,3160.0,,"GREENVILLE-SPARTANBURG-ANDERSON, SC",43900.0,"Spartanburg, SC",South,SPARTANBURG,SC,42410,45083,3160.0,,"GREENVILLE-SPARTANBURG-ANDERSON, SC",43900.0,"Spartanburg, SC"
County,SC,York County,45091,2.1,1.4,1.0,0.9,1.1,1.0,0.9,YORK,SC,42450,45091,1520.0,L,"CHARLOTTE-GASTONIA-ROCK HILL, NC-SC",16740.0,"Charlotte-Gastonia-Concord, NC-SC",South,YORK,SC,42450,45091,1520.0,L,"CHARLOTTE-GASTONIA-ROCK HILL, NC-SC",16740.0,"Charlotte-Gastonia-Concord, NC-SC"
County,SD,Minnehaha County,46099,1.2,0.9,0.6,0.7,0.6,0.9,0.4,MINNEHAHA,SD,43490,46099,7760.0,,"SIOUX FALLS, SD",43620.0,"Sioux Falls, SD",Midwest,MINNEHAHA,SD,43490,46099,7760.0,,"SIOUX FALLS, SD",43620.0,"Sioux Falls, SD"
County,TN,Davidson County,47037,1.3,0.7,0.4,0.5,0.8,0.7,0.6,DAVIDSON,TN,44180,47037,5360.0,L,"NASHVILLE, TN",34980.0,"Nashville-Davidson--Murfreesboro, TN",South,DAVIDSON,TN,44180,47037,5360.0,L,"NASHVILLE, TN",34980.0,"Nashville-Davidson--Murfreesboro, TN"
County,TN,Hamilton County,47065,1.7,1.2,0.6,0.7,0.8,1.0,1.2,HAMILTON,TN,44320,47065,1560.0,,"CHATTANOOGA, TN-GA",16860.0,"Chattanooga, TN-GA",South,HAMILTON,TN,44320,47065,1560.0,,"CHATTANOOGA, TN-GA",16860.0,"Chattanooga, TN-GA"
County,TN,Knox County,47093,1.7,1.1,0.9,0.8,1.0,1.1,1.1,KNOX,TN,44460,47093,3840.0,,"KNOXVILLE, TN",28940.0,"Knoxville, TN",South,KNOX,TN,44460,47093,3840.0,,"KNOXVILLE, TN",28940.0,"Knoxville, TN"
County,TN,Montgomery County,47125,2.5,1.7,1.2,1.1,1.2,1.3,1.1,MONTGOMERY,TN,44620,47125,1660.0,,"CLARKSVILLE-HOPKINSVILLE, TN-KY",17300.0,"Clarksville, TN-KY",South,MONTGOMERY,TN,44620,47125,1660.0,,"CLARKSVILLE-HOPKINSVILLE, TN-KY",17300.0,"Clarksville, TN-KY"
County,TN,Rutherford County,47149,2.1,1.4,1.2,0.8,1.0,1.1,1.0,RUTHERFORD,TN,44740,47149,5360.0,L,"NASHVILLE, TN",34980.0,"Nashville-Davidson--Murfreesboro, TN",South,RUTHERFORD,TN,44740,47149,5360.0,L,"NASHVILLE, TN",34980.0,"Nashville-Davidson--Murfreesboro, TN"
County,TN,Shelby County,47157,2.5,1.6,1.3,1.3,1.0,1.0,0.9,SHELBY,TN,44780,47157,4920.0,L,"MEMPHIS, TN-AR-MS",32820.0,"Memphis, TN-MS-AR",South,SHELBY,TN,44780,47157,4920.0,L,"MEMPHIS, TN-AR-MS",32820.0,"Memphis, TN-MS-AR"
County,TN,Sullivan County,47163,2.2,1.5,1.8,1.4,1.5,1.9,1.6,SULLIVAN,TN,44810,47163,3660.0,,"JOHNSON CITY-KINGSPORT-BRISTOL, TN-VA",28700.0,"Kingsport-Bristol-Bristol, TN-VA",South,SULLIVAN,TN,44810,47163,3660.0,,"JOHNSON CITY-KINGSPORT-BRISTOL, TN-VA",28700.0,"Kingsport-Bristol-Bristol, TN-VA"
County,TN,Sumner County,47165,2.0,1.4,0.9,1.1,1.4,1.6,1.5,SUMNER,TN,44820,47165,5360.0,L,"NASHVILLE, TN",34980.0,"Nashville-Davidson--Murfreesboro, TN",South,SUMNER,TN,44820,47165,5360.0,L,"NASHVILLE, TN",34980.0,"Nashville-Davidson--Murfreesboro, TN"
County,TN,Williamson County,47187,0.8,0.6,0.5,0.3,0.4,0.3,0.3,WILLIAMSON,TN,44930,47187,5360.0,L,"NASHVILLE, TN",34980.0,"Nashville-Davidson--Murfreesboro, TN",South,WILLIAMSON,TN,44930,47187,5360.0,L,"NASHVILLE, TN",34980.0,"Nashville-Davidson--Murfreesboro, TN"
County,TN,Wilson County,47189,1.3,0.9,0.7,0.3,0.5,0.9,0.7,WILSON,TN,44940,47189,5360.0,L,"NASHVILLE, TN",34980.0,"Nashville-Davidson--Murfreesboro, TN",South,WILSON,TN,44940,47189,5360.0,L,"NASHVILLE, TN",34980.0,"Nashville-Davidson--Murfreesboro, TN"
County,TX,Bell County,48027,2.2,1.3,0.9,0.7,0.9,0.9,0.7,BELL,TX,45120,48027,3810.0,,"KILLEEN-TEMPLE, TX",28660.0,"Killeen-Temple-Fort Hood, TX",South,BELL,TX,45120,48027,3810.0,,"KILLEEN-TEMPLE, TX",28660.0,"Killeen-Temple-Fort Hood, TX"
County,TX,Bexar County,48029,2.7,1.8,1.4,1.2,1.3,1.4,1.2,BEXAR,TX,45130,48029,7240.0,L,"SAN ANTONIO, TX",41700.0,"San Antonio, TX",South,BEXAR,TX,45130,48029,7240.0,L,"SAN ANTONIO, TX",41700.0,"San Antonio, TX"
County,TX,Brazoria County,48039,2.7,1.9,1.8,1.3,1.2,1.4,1.2,BRAZORIA,TX,45180,48039,1145.0,,"BRAZORIA, TX",26420.0,"Houston-Baytown-Sugar Land, TX",South,BRAZORIA,TX,45180,48039,1145.0,,"BRAZORIA, TX",26420.0,"Houston-Baytown-Sugar Land, TX"
County,TX,Brazos County,48041,2.0,0.9,1.1,0.8,1.1,0.6,0.9,BRAZOS,TX,45190,48041,1260.0,,"BRYAN-COLLEGE STATION, TX",17780.0,"College Station-Bryan, TX",South,BRAZOS,TX,45190,48041,1260.0,,"BRYAN-COLLEGE STATION, TX",17780.0,"College Station-Bryan, TX"
County,TX,Cameron County,48061,4.1,2.7,2.4,1.4,1.9,2.0,2.1,CAMERON,TX,45240,48061,1240.0,,"BROWNSVILLE-HARLINGEN-SAN BENITO, TX",15180.0,"Brownsville-Harlingen, TX",South,CAMERON,TX,45240,48061,1240.0,,"BROWNSVILLE-HARLINGEN-SAN BENITO, TX",15180.0,"Brownsville-Harlingen, TX"
County,TX,Collin County,48085,1.2,0.8,0.6,0.6,0.6,0.6,0.4,COLLIN,TX,45310,48085,1920.0,L,"DALLAS, TX",19124.0,"Dallas-Plano-Irving, TX",South,COLLIN,TX,45310,48085,1920.0,L,"DALLAS, TX",19124.0,"Dallas-Plano-Irving, TX"
County,TX,Comal County,48091,1.6,1.1,0.8,0.3,1.2,0.8,0.5,COMAL,TX,45320,48091,7240.0,L,"SAN ANTONIO, TX",41700.0,"San Antonio, TX",South,COMAL,TX,45320,48091,7240.0,L,"SAN ANTONIO, TX",41700.0,"San Antonio, TX"
County,TX,Dallas County,48113,2.8,1.8,1.5,1.2,1.3,1.4,1.1,DALLAS,TX,45390,48113,1920.0,L,"DALLAS, TX",19124.0,"Dallas-Plano-Irving, TX",South,DALLAS,TX,45390,48113,1920.0,L,"DALLAS, TX",19124.0,"Dallas-Plano-Irving, TX"
County,TX,Denton County,48121,1.4,0.7,0.6,0.6,0.7,0.6,0.6,DENTON,TX,45410,48121,1920.0,L,"DALLAS, TX",19124.0,"Dallas-Plano-Irving, TX",South,DENTON,TX,45410,48121,1920.0,L,"DALLAS, TX",19124.0,"Dallas-Plano-Irving, TX"
County,TX,Ellis County,48139,2.2,1.0,0.9,0.9,1.1,1.0,0.8,ELLIS,TX,45470,48139,1920.0,L,"DALLAS, TX",19124.0,"Dallas-Plano-Irving, TX",South,ELLIS,TX,45470,48139,1920.0,L,"DALLAS, TX",19124.0,"Dallas-Plano-Irving, TX"
County,TX,El Paso County,48141,3.2,1.9,1.6,1.3,1.5,1.5,1.6,EL PASO,TX,45480,48141,2320.0,,"EL PASO, TX",21340.0,"El Paso, TX",South,EL PASO,TX,45480,48141,2320.0,,"EL PASO, TX",21340.0,"El Paso, TX"
County,TX,Fort Bend County,48157,1.9,1.2,0.8,0.7,0.9,0.9,0.8,FORT BEND,TX,45530,48157,3360.0,L,"HOUSTON, TX",26420.0,"Houston-Baytown-Sugar Land, TX",South,FORT BEND,TX,45530,48157,3360.0,L,"HOUSTON, TX",26420.0,"Houston-Baytown-Sugar Land, TX"
County,TX,Galveston County,48167,2.0,1.4,1.1,0.7,1.2,1.4,1.3,GALVESTON,TX,45550,48167,2920.0,,"GALVESTON-TEXAS CITY, TX",26420.0,"Houston-Baytown-Sugar Land, TX",South,GALVESTON,TX,45550,48167,2920.0,,"GALVESTON-TEXAS CITY, TX",26420.0,"Houston-Baytown-Sugar Land, TX"
County,TX,Guadalupe County,48187,2.5,1.5,1.0,0.8,1.2,1.1,1.0,GUADALUPE,TX,45581,48187,7240.0,L,"SAN ANTONIO, TX",41700.0,"San Antonio, TX",South,GUADALUPE,TX,45581,48187,7240.0,L,"SAN ANTONIO, TX",41700.0,"San Antonio, TX"
County,TX,Harris County,48201,2.7,1.7,1.4,1.2,1.3,1.3,1.1,HARRIS,TX,45610,48201,3360.0,L,"HOUSTON, TX",26420.0,"Houston-Baytown-Sugar Land, TX",South,HARRIS,TX,45610,48201,3360.0,L,"HOUSTON, TX",26420.0,"Houston-Baytown-Sugar Land, TX"
County,TX,Hays County,48209,1.6,1.1,0.8,0.9,0.8,0.9,0.6,HAYS,TX,45631,48209,640.0,L,"AUSTIN-SAN MARCOS, TX",12420.0,"Austin-Round Rock, TX",South,HAYS,TX,45631,48209,640.0,L,"AUSTIN-SAN MARCOS, TX",12420.0,"Austin-Round Rock, TX"
County,TX,Hidalgo County,48215,4.6,3.4,1.9,2.0,1.9,1.9,1.7,HIDALGO,TX,45650,48215,4880.0,,"MCALLEN-EDINBURG-MISSION, TX",32580.0,"McAllen-Edinburg-Pharr, TX",South,HIDALGO,TX,45650,48215,4880.0,,"MCALLEN-EDINBURG-MISSION, TX",32580.0,"McAllen-Edinburg-Pharr, TX"
County,TX,Jefferson County,48245,3.6,1.9,1.2,1.2,1.4,2.0,1.6,JEFFERSON,TX,45700,48245,840.0,,"BEAUMONT-PORT ARTHUR, TX",13140.0,"Beaumont-Port Arthur, TX",South,JEFFERSON,TX,45700,48245,840.0,,"BEAUMONT-PORT ARTHUR, TX",13140.0,"Beaumont-Port Arthur, TX"
County,TX,Johnson County,48251,2.4,1.8,1.0,1.0,1.1,1.3,1.2,JOHNSON,TX,45720,48251,2800.0,L,"FORT WORTH-ARLINGTON, TX",23104.0,"Fort Worth-Arlington, TX",South,JOHNSON,TX,45720,48251,2800.0,L,"FORT WORTH-ARLINGTON, TX",23104.0,"Fort Worth-Arlington, TX"
County,TX,Lubbock County,48303,2.3,1.7,1.3,1.1,1.3,1.3,1.1,LUBBOCK,TX,45770,48303,4600.0,,"LUBBOCK, TX",31180.0,"Lubbock, TX",South,LUBBOCK,TX,45770,48303,4600.0,,"LUBBOCK, TX",31180.0,"Lubbock, TX"
County,TX,McLennan County,48309,2.3,1.5,1.2,0.8,1.0,1.2,1.5,MC LENNAN,TX,45780,48309,8800.0,,"WACO, TX",47380.0,"Waco, TX",South,MC LENNAN,TX,45780,48309,8800.0,,"WACO, TX",47380.0,"Waco, TX"
County,TX,Montgomery County,48339,1.8,1.2,1.1,0.9,0.9,0.9,0.8,MONTGOMERY,TX,45801,48339,3360.0,L,"HOUSTON, TX",26420.0,"Houston-Baytown-Sugar Land, TX",South,MONTGOMERY,TX,45801,48339,3360.0,L,"HOUSTON, TX",26420.0,"Houston-Baytown-Sugar Land, TX"
County,TX,Nueces County,48355,2.6,2.1,1.8,1.8,1.9,1.5,1.5,NUECES,TX,45830,48355,1880.0,,"CORPUS CHRISTI, TX",18580.0,"Corpus Christi, TX",South,NUECES,TX,45830,48355,1880.0,,"CORPUS CHRISTI, TX",18580.0,"Corpus Christi, TX"
County,TX,Parker County,48367,1.6,0.9,1.1,1.0,1.5,0.7,0.9,PARKER,TX,45843,48367,2800.0,L,"FORT WORTH-ARLINGTON, TX",23104.0,"Fort Worth-Arlington, TX",South,PARKER,TX,45843,48367,2800.0,L,"FORT WORTH-ARLINGTON, TX",23104.0,"Fort Worth-Arlington, TX"
